Iterations,fitness,chromosome
1780,0.003750423027502482,[3.15, 0.53]
1790,0.003750423027502482,[3.15, 0.53]
1800,0.003750423027502482,[3.15, 0.53]
1810,0.003750423027502482,[3.15, 0.53]
1820,0.003750423027502482,[3.15, 0.53]
1830,0.003750423027502482,[3.15, 0.53]
1840,0.003750423027502482,[3.15, 0.53]
1850,0.003750423027502482,[3.15, 0.53]
1860,0.003750423027502482,[3.15, 0.53]
1870,0.003750423027502482,[3.15, 0.53]
1880,0.003750423027502482,[3.15, 0.53]
1890,0.003750423027502482,[3.15, 0.53]
1900,0.003750423027502482,[3.15, 0.53]
1910,0.003750423027502482,[3.15, 0.53]
1920,0.003750423027502482,[3.15, 0.53]
1930,0.003750423027502482,[3.15, 0.53]
1940,0.003750423027502482,[3.15, 0.53]
1950,0.003750423027502482,[3.15, 0.53]
1960,0.003750423027502482,[3.15, 0.53]
1970,0.003750423027502482,[3.15, 0.53]
1980,0.003750423027502482,[3.15, 0.53]
1990,0.003750423027502482,[3.15, 0.53]
2000,0.003750423027502482,[3.15, 0.53]
2010,0.003750423027502482,[3.15, 0.53]
2020,0.003750423027502482,[3.15, 0.53]
2030,0.003750423027502482,[3.15, 0.53]
2040,0.003750423027502482,[3.15, 0.53]
2050,0.003750423027502482,[3.15, 0.53]
2060,0.003750423027502482,[3.15, 0.53]
2070,0.003750423027502482,[3.15, 0.53]
2080,0.003750423027502482,[3.15, 0.53]
2090,0.003750423027502482,[3.15, 0.53]
2100,0.003750423027502482,[3.15, 0.53]
2110,0.003750423027502482,[3.15, 0.53]
2120,0.003750423027502482,[3.15, 0.53]
2130,0.003750423027502482,[3.15, 0.53]
2140,0.003750423027502482,[3.15, 0.53]
2150,0.003750423027502482,[3.15, 0.53]
2160,0.003750423027502482,[3.15, 0.53]
2170,0.003750423027502482,[3.15, 0.53]
2180,0.003750423027502482,[3.15, 0.53]
2190,0.003750423027502482,[3.15, 0.53]
2200,0.003750423027502482,[3.15, 0.53]
2210,0.003750423027502482,[3.15, 0.53]
2220,0.003750423027502482,[3.15, 0.53]
2230,0.003750423027502482,[3.15, 0.53]
2240,0.003750423027502482,[3.15, 0.53]
2250,0.003750423027502482,[3.15, 0.53]
2260,0.003750423027502482,[3.15, 0.53]
2270,0.003750423027502482,[3.15, 0.53]
2280,0.003750423027502482,[3.15, 0.53]
2290,0.003750423027502482,[3.15, 0.53]
2300,0.003750423027502482,[3.15, 0.53]
2310,0.003750423027502482,[3.15, 0.53]
2320,0.003750423027502482,[3.15, 0.53]
2330,0.003750423027502482,[3.15, 0.53]
2340,0.003750423027502482,[3.15, 0.53]
2350,0.003750423027502482,[3.15, 0.53]
2360,0.003750423027502482,[3.15, 0.53]
2370,0.003750423027502482,[3.15, 0.53]
2380,0.003750423027502482,[3.15, 0.53]
2390,0.003750423027502482,[3.15, 0.53]
2400,0.003750423027502482,[3.15, 0.53]
2410,0.003750423027502482,[3.15, 0.53]
2420,0.003750423027502482,[3.15, 0.53]
2430,0.003750423027502482,[3.15, 0.53]
2440,0.003750423027502482,[3.15, 0.53]
2450,0.003750423027502482,[3.15, 0.53]
2460,0.003750423027502482,[3.15, 0.53]
2470,0.003750423027502482,[3.15, 0.53]
2480,0.003750423027502482,[3.15, 0.53]
2490,0.003750423027502482,[3.15, 0.53]
2500,0.003750423027502482,[3.15, 0.53]
2510,0.003750423027502482,[3.15, 0.53]
2520,0.003750423027502482,[3.15, 0.53]
2530,0.003750423027502482,[3.15, 0.53]
2540,0.003750423027502482,[3.15, 0.53]
2550,0.003750423027502482,[3.15, 0.53]
2560,0.003750423027502482,[3.15, 0.53]
2570,0.003750423027502482,[3.15, 0.53]
