Iterations,fitness,chromosome
3630,0.3089507749566433,[-0.03, 0.1]
3640,0.3089507749566433,[-0.03, 0.1]
3650,0.3089507749566433,[-0.03, 0.1]
3660,0.3089507749566433,[-0.03, 0.1]
3670,0.3089507749566433,[-0.03, 0.1]
3680,0.3089507749566433,[-0.03, 0.1]
3690,0.3089507749566433,[-0.03, 0.1]
3700,0.3089507749566433,[-0.03, 0.1]
3710,0.3089507749566433,[-0.03, 0.1]
3720,0.3089507749566433,[-0.03, 0.1]
3730,0.3089507749566433,[-0.03, 0.1]
3740,0.3089507749566433,[-0.03, 0.1]
3750,0.3089507749566433,[-0.03, 0.1]
3760,0.3089507749566433,[-0.03, 0.1]
3770,0.3089507749566433,[-0.03, 0.1]
3780,0.3089507749566433,[-0.03, 0.1]
3790,0.3089507749566433,[-0.03, 0.1]
3800,0.3089507749566433,[-0.03, 0.1]
3810,0.3089507749566433,[-0.03, 0.1]
3820,0.3089507749566433,[-0.03, 0.1]
3830,0.3089507749566433,[-0.03, 0.1]
3840,0.3089507749566433,[-0.03, 0.1]
3850,0.3089507749566433,[-0.03, 0.1]
3860,0.3089507749566433,[-0.03, 0.1]
3870,0.3089507749566433,[-0.03, 0.1]
3880,0.3089507749566433,[-0.03, 0.1]
3890,0.3089507749566433,[-0.03, 0.1]
3900,0.3089507749566433,[-0.03, 0.1]
3910,0.3089507749566433,[-0.03, 0.1]
3920,0.3089507749566433,[-0.03, 0.1]
3930,0.3089507749566433,[-0.03, 0.1]
3940,0.3089507749566433,[-0.03, 0.1]
3950,0.3089507749566433,[-0.03, 0.1]
3960,0.3089507749566433,[-0.03, 0.1]
3970,0.3089507749566433,[-0.03, 0.1]
3980,0.3089507749566433,[-0.03, 0.1]
3990,0.3089507749566433,[-0.03, 0.1]
4000,0.3089507749566433,[-0.03, 0.1]
4010,0.3089507749566433,[-0.03, 0.1]
4020,0.3089507749566433,[-0.03, 0.1]
4030,0.3089507749566433,[-0.03, 0.1]
4040,0.3089507749566433,[-0.03, 0.1]
4050,0.3089507749566433,[-0.03, 0.1]
4060,0.3089507749566433,[-0.03, 0.1]
4070,0.3089507749566433,[-0.03, 0.1]
4080,0.3089507749566433,[-0.03, 0.1]
4090,0.3089507749566433,[-0.03, 0.1]
4100,0.3089507749566433,[-0.03, 0.1]
4110,0.3089507749566433,[-0.03, 0.1]
4120,0.3089507749566433,[-0.03, 0.1]
4130,0.3089507749566433,[-0.03, 0.1]
4140,0.3089507749566433,[-0.03, 0.1]
4150,0.3089507749566433,[-0.03, 0.1]
4160,0.3089507749566433,[-0.03, 0.1]
4170,0.3089507749566433,[-0.03, 0.1]
4180,0.3089507749566433,[-0.03, 0.1]
4190,0.3089507749566433,[-0.03, 0.1]
4200,0.3089507749566433,[-0.03, 0.1]
4210,0.3089507749566433,[-0.03, 0.1]
4220,0.3089507749566433,[-0.03, 0.1]
4230,0.3089507749566433,[-0.03, 0.1]
4240,0.3089507749566433,[-0.03, 0.1]
4250,0.3089507749566433,[-0.03, 0.1]
4260,0.3089507749566433,[-0.03, 0.1]
4270,0.3089507749566433,[-0.03, 0.1]
4280,0.3089507749566433,[-0.03, 0.1]
4290,0.3089507749566433,[-0.03, 0.1]
4300,0.3089507749566433,[-0.03, 0.1]
4310,0.3089507749566433,[-0.03, 0.1]
4320,0.3089507749566433,[-0.03, 0.1]
4330,0.3089507749566433,[-0.03, 0.1]
4340,0.3089507749566433,[-0.03, 0.1]
4350,0.3089507749566433,[-0.03, 0.1]
4360,0.3089507749566433,[-0.03, 0.1]
4370,0.3089507749566433,[-0.03, 0.1]
4380,0.3089507749566433,[-0.03, 0.1]
4390,0.3089507749566433,[-0.03, 0.1]
4400,0.3089507749566433,[-0.03, 0.1]
4410,0.3089507749566433,[-0.03, 0.1]
4420,0.3089507749566433,[-0.03, 0.1]
4430,0.3089507749566433,[-0.03, 0.1]
4440,0.3089507749566433,[-0.03, 0.1]
4450,0.3089507749566433,[-0.03, 0.1]
4460,0.3089507749566433,[-0.03, 0.1]
4470,0.3089507749566433,[-0.03, 0.1]
4480,0.3089507749566433,[-0.03, 0.1]
4490,0.3089507749566433,[-0.03, 0.1]
4500,0.3089507749566433,[-0.03, 0.1]
4510,0.016150826660168205,[-0.03, -0.01]
4520,0.016150826660168205,[-0.03, -0.01]
4530,0.016150826660168205,[-0.03, -0.01]
4540,0.016150826660168205,[-0.03, -0.01]
4550,0.016150826660168205,[-0.03, -0.01]
4560,0.016150826660168205,[-0.03, -0.01]
4570,0.016150826660168205,[-0.03, -0.01]
4580,0.016150826660168205,[-0.03, -0.01]
4590,0.016150826660168205,[-0.03, -0.01]
4600,0.016150826660168205,[-0.03, -0.01]
4610,0.016150826660168205,[-0.03, -0.01]
4620,0.016150826660168205,[-0.03, -0.01]
4630,0.016150826660168205,[-0.03, -0.01]
4640,0.016150826660168205,[-0.03, -0.01]
4650,0.016150826660168205,[-0.03, -0.01]
4660,0.016150826660168205,[-0.03, -0.01]
4670,0.016150826660168205,[-0.03, -0.01]
4680,0.016150826660168205,[-0.03, -0.01]
4690,0.016150826660168205,[-0.03, -0.01]
4700,0.016150826660168205,[-0.03, -0.01]
4710,0.016150826660168205,[-0.03, -0.01]
4720,0.016150826660168205,[-0.03, -0.01]
4730,0.016150826660168205,[-0.03, -0.01]
4740,0.016150826660168205,[-0.03, -0.01]
4750,0.016150826660168205,[-0.03, -0.01]
4760,0.016150826660168205,[-0.03, -0.01]
4770,0.016150826660168205,[-0.03, -0.01]
4780,0.016150826660168205,[-0.03, -0.01]
4790,0.016150826660168205,[-0.03, -0.01]
4800,0.016150826660168205,[-0.03, -0.01]
4810,0.016150826660168205,[-0.03, -0.01]
4820,0.016150826660168205,[-0.03, -0.01]
4830,0.016150826660168205,[-0.03, -0.01]
4840,0.016150826660168205,[-0.03, -0.01]
4850,0.016150826660168205,[-0.03, -0.01]
4860,0.016150826660168205,[-0.03, -0.01]
4870,0.016150826660168205,[-0.03, -0.01]
4880,0.016150826660168205,[-0.03, -0.01]
4890,0.016150826660168205,[-0.03, -0.01]
4900,0.016150826660168205,[-0.03, -0.01]
4910,0.016150826660168205,[-0.03, -0.01]
4920,0.016150826660168205,[-0.03, -0.01]
4930,0.016150826660168205,[-0.03, -0.01]
4940,0.016150826660168205,[-0.03, -0.01]
4950,0.016150826660168205,[-0.03, -0.01]
4960,0.016150826660168205,[-0.03, -0.01]
4970,0.016150826660168205,[-0.03, -0.01]
4980,0.016150826660168205,[-0.03, -0.01]
4990,0.016150826660168205,[-0.03, -0.01]
5000,0.016150826660168205,[-0.03, -0.01]
5010,0.016150826660168205,[-0.03, -0.01]
5020,0.016150826660168205,[-0.03, -0.01]
