Iterations,fitness,chromosome,,,,,,,,,
790,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
800,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
810,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
820,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
830,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
840,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
850,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
860,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
870,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
880,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
890,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
900,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
910,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
920,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
930,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
940,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
950,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
960,0.196277841,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.1,-0.04,-0.11, -0.28]
970,0.17999954,[-0.05,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
980,0.178409429,[-0.09,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
990,0.1783985,[-0.01,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
1000,0.1783985,[-0.01,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
1010,0.1783985,[-0.01,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
1020,0.1783985,[-0.01,0,0.09,-0.02,-0.01,-0.38,-0.07,-0.04,-0.11, -0.28]
1030,0.09234284,[-0.09,0,0.09,-0.02,-0.01,-0.19,-0.07,-0.04,-0.11, -0.28]
